Cell_Number,R_Area,B_Area,BR_Ratio,Prop_Infected,Cell_Source,Unique_id,Status,F1,Og_Manual_Match,Manual_Match
164,360427,383567,1.064201627514032,0.5155512006817259,AS_A_I_22_4-20240718,AS_A_I_22_4-20240718_164,late_infected,FP,NA,NA
165,162923,202669,1.243955733690148,0.5543584104685004,AS_A_I_22_4-20240718,AS_A_I_22_4-20240718_165,late_infected,FP,NA,NA
166,511197,773329,1.5127807870546972,0.6020345247974739,AS_A_I_22_4-20240718,AS_A_I_22_4-20240718_166,late_infected,FP,NA,NA
167,470981,526399,1.1176650438128075,0.5277817882853075,AS_A_I_22_4-20240718,AS_A_I_22_4-20240718_167,late_infected,FP,NA,NA
168,152073,225104,1.4802364653817577,0.5968126370377833,AS_A_I_22_4-20240718,AS_A_I_22_4-20240718_168,late_infected,FP,NA,NA
169,978531,1214117,1.2407547640289374,0.5537218012193476,AS_A_I_22_4-20240718,AS_A_I_22_4-20240718_169,late_infected,FP,NA,NA
170,443560,560847,1.264421949679863,0.5583861920516284,AS_A_I_22_4-20240718,AS_A_I_22_4-20240718_170,late_infected,FP,NA,NA
1,1080497,1030621,0.9538397607767536,0.48818730170459446,AS_A_I_22_5-20240718,AS_A_I_22_5-20240718_1,early_infected,FP,NA,NA
2,898857,857278,0.9537423639132808,0.48816178710634434,AS_A_I_22_5-20240718,AS_A_I_22_5-20240718_2,early_infected,FP,NA,NA
3,938854,859264,0.9152264356332296,0.4778685269821002,AS_A_I_22_5-20240718,AS_A_I_22_5-20240718_3,early_infected,FP,NA,NA
4,931993,835831,0.8968211134632985,0.4728021567757876,AS_A_I_22_5-20240718,AS_A_I_22_5-20240718_4,early_infected,FP,NA,NA
5,926234,865265,0.934175381,0.4829838029493737,AS_A_I_22_5-20240718,AS_A_I_22_5-20240718_5,early_infected,FP,NA,NA
6,816089,811961,0.994941728,0.4987322256687448,AS_A_I_22_5-20240718,AS_A_I_22_5-20240718_6,early_infected,FP,NA,NA
7,937216,1001667,1.0687685656241463,0.5166206522002617,AS_A_I_22_5-20240718,AS_A_I_22_5-20240718_7,late_infected,FP,NA,NA
8,254851,346679,1.360320344044167,0.5763286951606736,AS_A_I_22_5-20240718,AS_A_I_22_5-20240718_8,late_infected,FP,NA,NA
9,654054,708262,1.0828800068495874,0.5198955308460005,AS_A_I_22_5-20240718,AS_A_I_22_5-20240718_9,late_infected,FP,NA,NA
10,688186,621773,0.9034955666055398,0.4746507333435626,AS_A_I_22_5-20240718,AS_A_I_22_5-20240718_10,early_infected,FP,NA,NA
11,1054435,1050672,0.9964312641367178,0.4991062212039578,AS_A_I_22_5-20240718,AS_A_I_22_5-20240718_11,early_infected,FP,NA,NA
12,817791,1024736,1.2530536530727288,0.5561579287576247,AS_A_I_22_5-20240718,AS_A_I_22_5-20240718_12,late_infected,FP,NA,NA
13,972672,1030054,1.0589941933149098,0.5143259736978498,AS_A_I_22_5-20240718,AS_A_I_22_5-20240718_13,late_infected,FP,NA,NA
14,320501,494130,1.541742459461905,0.6065691092040445,AS_A_I_22_5-20240718,AS_A_I_22_5-20240718_14,late_infected,FP,NA,NA
15,1044505,1023452,0.9798440409571998,0.4949097104050036,AS_A_I_22_5-20240718,AS_A_I_22_5-20240718_15,early_infected,FP,NA,NA
16,746526,784884,1.0513820014306268,0.5125237526201344,AS_A_I_22_5-20240718,AS_A_I_22_5-20240718_16,late_infected,FP,NA,NA
17,1096992,1178949,1.0747106633412091,0.5180050800965403,AS_A_I_22_5-20240718,AS_A_I_22_5-20240718_17,late_infected,FP,NA,NA
18,831117,740122,0.8905148131971792,0.47104355225398553,AS_A_I_22_5-20240718,AS_A_I_22_5-20240718_18,early_infected,FP,NA,NA
19,593283,515872,0.8695209537438289,0.4651036149140562,AS_A_I_22_5-20240718,AS_A_I_22_5-20240718_19,early_infected,FP,NA,NA
20,769386,844977,1.0982484734580562,0.5234120207165303,AS_A_I_22_5-20240718,AS_A_I_22_5-20240718_20,late_infected,FP,NA,NA
21,731286,638509,0.8731317159086869,0.4661347135885297,AS_A_I_22_5-20240718,AS_A_I_22_5-20240718_21,early_infected,FP,NA,NA
22,1073027,996178,0.9283811124976352,0.48143030777520834,AS_A_I_22_5-20240718,AS_A_I_22_5-20240718_22,early_infected,FP,NA,NA
23,1047554,1030194,0.9834280619423916,0.4958224000215618,AS_A_I_22_5-20240718,AS_A_I_22_5-20240718_23,early_infected,FP,NA,NA
24,632862,624948,0.987494904,0.496854056,AS_A_I_22_5-20240718,AS_A_I_22_5-20240718_24,early_infected,FP,NA,NA
25,268434,394967,1.4713747140824187,0.595366905,AS_A_I_22_5-20240718,AS_A_I_22_5-20240718_25,late_infected,FP,NA,NA
26,644056,724596,1.1250512377805657,0.5294231112072316,AS_A_I_22_5-20240718,AS_A_I_22_5-20240718_26,late_infected,FP,NA,NA
27,1102306,1001059,0.9081498240960314,0.4759321373133051,AS_A_I_22_5-20240718,AS_A_I_22_5-20240718_27,early_infected,FP,NA,NA
28,1059853,1096248,1.0343396678595993,0.5084400035063292,AS_A_I_22_5-20240718,AS_A_I_22_5-20240718_28,late_infected,FP,NA,NA
29,649884,500397,0.7699789500895544,0.4350215295219168,AS_A_I_22_5-20240718,AS_A_I_22_5-20240718_29,early_infected,FP,NA,NA
30,878515,889028,1.0119667848585396,0.5029739021907812,AS_A_I_22_5-20240718,AS_A_I_22_5-20240718_30,late_infected,FP,NA,NA
31,863159,793911,0.9197737612653056,0.479105288,AS_A_I_22_5-20240718,AS_A_I_22_5-20240718_31,early_infected,FP,NA,NA
32,1022962,941432,0.92030007,0.4792480530891461,AS_A_I_22_5-20240718,AS_A_I_22_5-20240718_32,early_infected,FP,NA,NA
33,274172,405116,1.4775980041725632,0.5963832718964562,AS_A_I_22_5-20240718,AS_A_I_22_5-20240718_33,late_infected,FP,NA,NA
34,722056,743152,1.029216570459909,0.5071989778925586,AS_A_I_22_5-20240718,AS_A_I_22_5-20240718_34,late_infected,FP,NA,NA
35,1093660,991592,0.9066730062359416,0.4755262193730062,AS_A_I_22_5-20240718,AS_A_I_22_5-20240718_35,early_infected,FP,NA,NA
36,987168,1039196,1.052704301598107,0.5128377724831275,AS_A_I_22_5-20240718,AS_A_I_22_5-20240718_36,late_infected,FP,NA,NA
37,537722,593658,1.1040240124078986,0.5247202531421803,AS_A_I_22_5-20240718,AS_A_I_22_5-20240718_37,late_infected,FP,NA,NA
38,643172,797511,1.2399653591885218,0.5535645246039552,AS_A_I_22_5-20240718,AS_A_I_22_5-20240718_38,late_infected,FP,NA,NA
39,951926,955385,1.0036336858117123,0.5009067739870425,AS_A_I_22_5-20240718,AS_A_I_22_5-20240718_39,late_infected,FP,NA,NA
40,915992,852973,0.9312013642040542,0.4821876068774679,AS_A_I_22_5-20240718,AS_A_I_22_5-20240718_40,early_infected,FP,NA,NA
41,940624,906191,0.963393449,0.4906777343697122,AS_A_I_22_5-20240718,AS_A_I_22_5-20240718_41,early_infected,FP,NA,NA
42,676432,588652,0.8702308583863566,0.4653066515741247,AS_A_I_22_5-20240718,AS_A_I_22_5-20240718_42,early_infected,FP,NA,NA
43,523675,575458,1.09888385,0.523556294,AS_A_I_22_5-20240718,AS_A_I_22_5-20240718_43,late_infected,FP,NA,NA
44,1031727,1017517,0.9862269767099242,0.49653286773073385,AS_A_I_22_5-20240718,AS_A_I_22_5-20240718_44,early_infected,FP,NA,NA
45,803620,958440,1.1926532440705806,0.5439315346809984,AS_A_I_22_5-20240718,AS_A_I_22_5-20240718_45,late_infected,FP,NA,NA
46,853142,760667,0.8916065555323732,0.4713488399184786,AS_A_I_22_5-20240718,AS_A_I_22_5-20240718_46,early_infected,FP,NA,NA
47,790453,745546,0.9431882730535528,0.4853818264204599,AS_A_I_22_5-20240718,AS_A_I_22_5-20240718_47,early_infected,FP,NA,NA
48,799949,759758,0.949758047,0.4871158493229818,AS_A_I_22_5-20240718,AS_A_I_22_5-20240718_48,early_infected,FP,NA,NA
49,456256,518145,1.1356453394585495,0.5317574591980099,AS_A_I_22_5-20240718,AS_A_I_22_5-20240718_49,late_infected,FP,NA,NA
50,814906,992898,1.2184202840573024,0.5492287880765835,AS_A_I_22_5-20240718,AS_A_I_22_5-20240718_50,late_infected,FP,NA,NA
51,263499,283251,1.0749604362824907,0.5180631001371742,AS_A_I_22_5-20240718,AS_A_I_22_5-20240718_51,late_infected,FP,NA,NA
52,670082,727876,1.0862491456269532,0.5206708642176661,AS_A_I_22_5-20240718,AS_A_I_22_5-20240718_52,late_infected,FP,NA,NA
53,636001,566939,0.8914121204211943,0.4712944951535405,AS_A_I_22_5-20240718,AS_A_I_22_5-20240718_53,early_infected,FP,NA,NA
54,765067,758110,0.990906679,0.49771628641976606,AS_A_I_22_5-20240718,AS_A_I_22_5-20240718_54,early_infected,FP,NA,NA
55,571218,672128,1.1766575983249827,0.5405800155387157,AS_A_I_22_5-20240718,AS_A_I_22_5-20240718_55,late_infected,FP,NA,NA
56,556687,367012,0.6592789125666667,0.3973285669898961,AS_A_I_22_5-20240718,AS_A_I_22_5-20240718_56,early_infected,FP,NA,NA
57,1066305,1083936,1.0165346687861354,0.5040997730021891,AS_A_I_22_5-20240718,AS_A_I_22_5-20240718_57,late_infected,FP,NA,NA
58,442669,369711,0.8351861097117711,0.4550961372756592,AS_A_I_22_5-20240718,AS_A_I_22_5-20240718_58,early_infected,FP,NA,NA
59,622590,617875,0.9924267977320548,0.4980995030089523,AS_A_I_22_5-20240718,AS_A_I_22_5-20240718_59,early_infected,FP,NA,NA
60,165235,195384,1.1824613429358186,0.5418017353494963,AS_A_I_22_5-20240718,AS_A_I_22_5-20240718_60,late_infected,FP,NA,NA
61,376223,444330,1.1810282731252475,0.5415006708890224,AS_A_I_22_5-20240718,AS_A_I_22_5-20240718_61,late_infected,FP,NA,NA
62,592645,571168,0.9637607674071323,0.49077300219193287,AS_A_I_22_5-20240718,AS_A_I_22_5-20240718_62,early_infected,FP,NA,NA
63,580293,519903,0.8959318826868495,0.4725548902195609,AS_A_I_22_5-20240718,AS_A_I_22_5-20240718_63,early_infected,FP,NA,NA
64,794508,902899,1.1364253097514436,0.5319284060923515,AS_A_I_22_5-20240718,AS_A_I_22_5-20240718_64,late_infected,FP,NA,NA
65,612304,583752,0.9533695680576968,0.48806410402188527,AS_A_I_22_5-20240718,AS_A_I_22_5-20240718_65,early_infected,FP,NA,NA
66,661303,840230,1.2705673496112977,0.5595814411005285,AS_A_I_22_5-20240718,AS_A_I_22_5-20240718_66,late_infected,FP,NA,NA
67,1065106,1112977,1.0449448223932642,0.5109892506392089,AS_A_I_22_5-20240718,AS_A_I_22_5-20240718_67,late_infected,FP,NA,NA
68,468819,527383,1.1249181453823331,0.5293936370334531,AS_A_I_22_5-20240718,AS_A_I_22_5-20240718_68,late_infected,FP,NA,NA
69,1025256,1038290,1.012712922431081,0.5031581559122016,AS_A_I_22_5-20240718,AS_A_I_22_5-20240718_69,late_infected,FP,NA,NA
70,783172,765574,0.9775298401883622,0.4943186293943616,AS_A_I_22_5-20240718,AS_A_I_22_5-20240718_70,early_infected,FP,NA,NA
71,613477,582991,0.950306205,0.48726000193904057,AS_A_I_22_5-20240718,AS_A_I_22_5-20240718_71,early_infected,FP,NA,NA
72,514865,571115,1.1092519398288871,0.5258982670030755,AS_A_I_22_5-20240718,AS_A_I_22_5-20240718_72,late_infected,FP,NA,NA
73,351228,351426,1.0005637363763709,0.500140894,AS_A_I_22_5-20240718,AS_A_I_22_5-20240718_73,late_infected,FP,NA,NA
74,1082625,1019196,0.9414118462071356,0.4849109415121459,AS_A_I_22_5-20240718,AS_A_I_22_5-20240718_74,early_infected,FP,NA,NA
75,325802,351565,1.0790756348948134,0.5190170173628181,AS_A_I_22_5-20240718,AS_A_I_22_5-20240718_75,late_infected,FP,NA,NA
76,498240,403155,0.8091582369942196,0.4472567520343468,AS_A_I_22_5-20240718,AS_A_I_22_5-20240718_76,early_infected,FP,NA,NA
77,392487,259746,0.6617951677380397,0.3982411193545865,AS_A_I_22_5-20240718,AS_A_I_22_5-20240718_77,early_infected,FP,NA,NA
78,516868,565807,1.0946837490423087,0.5226009652019304,AS_A_I_22_5-20240718,AS_A_I_22_5-20240718_78,late_infected,FP,NA,NA
79,750363,799828,1.065921427,0.5159544856085476,AS_A_I_22_5-20240718,AS_A_I_22_5-20240718_79,late_infected,FP,NA,NA
80,459820,494919,1.0763320429733374,0.518381463,AS_A_I_22_5-20240718,AS_A_I_22_5-20240718_80,late_infected,FP,NA,NA
81,546306,553253,1.0127163164966155,0.5031589937420365,AS_A_I_22_5-20240718,AS_A_I_22_5-20240718_81,late_infected,FP,NA,NA
82,863003,773435,0.8962135705206123,0.4726332436670378,AS_A_I_22_5-20240718,AS_A_I_22_5-20240718_82,early_infected,FP,NA,NA
83,459719,362283,0.7880531368074846,0.44073250430047617,AS_A_I_22_5-20240718,AS_A_I_22_5-20240718_83,early_infected,FP,NA,NA
84,518765,432287,0.8333002419207155,0.4545356089887829,AS_A_I_22_5-20240718,AS_A_I_22_5-20240718_84,early_infected,FP,NA,NA
85,331194,362217,1.093670175184333,0.5223698499158508,AS_A_I_22_5-20240718,AS_A_I_22_5-20240718_85,late_infected,FP,NA,NA
86,302014,309051,1.023300244359533,0.50575798,AS_A_I_22_5-20240718,AS_A_I_22_5-20240718_86,late_infected,FP,NA,NA
87,679580,719976,1.059442596898084,0.5144317197739855,AS_A_I_22_5-20240718,AS_A_I_22_5-20240718_87,late_infected,FP,NA,NA
88,411013,415758,1.011544647006299,0.5028695975064438,AS_A_I_22_5-20240718,AS_A_I_22_5-20240718_88,late_infected,FP,NA,NA
89,718945,646282,0.8989310726133432,0.4733879420784968,AS_A_I_22_5-20240718,AS_A_I_22_5-20240718_89,early_infected,FP,NA,NA
90,587507,517949,0.8816048149213541,0.46853877494898033,AS_A_I_22_5-20240718,AS_A_I_22_5-20240718_90,early_infected,FP,NA,NA
91,336208,403975,1.201562723076191,0.5457771929374222,AS_A_I_22_5-20240718,AS_A_I_22_5-20240718_91,late_infected,FP,NA,NA
92,264029,234454,0.8879857894397963,0.47033499637901394,AS_A_I_22_5-20240718,AS_A_I_22_5-20240718_92,early_infected,FP,NA,NA
93,525742,436661,0.8305613780143112,0.4537194917305952,AS_A_I_22_5-20240718,AS_A_I_22_5-20240718_93,early_infected,FP,NA,NA
94,828700,838644,1.0119995173162786,0.502981988,AS_A_I_22_5-20240718,AS_A_I_22_5-20240718_94,late_infected,FP,NA,NA
95,345225,451931,1.3090911724237817,0.5669291832464411,AS_A_I_22_5-20240718,AS_A_I_22_5-20240718_95,late_infected,FP,NA,NA
96,804985,728591,0.9050988527736542,0.4750928548699249,AS_A_I_22_5-20240718,AS_A_I_22_5-20240718_96,early_infected,FP,NA,NA
97,304797,293015,0.961344764,0.4901457314339625,AS_A_I_22_5-20240718,AS_A_I_22_5-20240718_97,early_infected,FP,NA,NA
98,504507,570042,1.1298990896062888,0.5304941887247581,AS_A_I_22_5-20240718,AS_A_I_22_5-20240718_98,late_infected,FP,NA,NA
99,342332,339193,0.990830539,0.4976970764095228,AS_A_I_22_5-20240718,AS_A_I_22_5-20240718_99,early_infected,FP,NA,NA
100,498923,535089,1.0724881394523804,0.5174881916264028,AS_A_I_22_5-20240718,AS_A_I_22_5-20240718_100,late_infected,FP,NA,NA
101,692436,628419,0.9075481344124222,0.4757668328469059,AS_A_I_22_5-20240718,AS_A_I_22_5-20240718_101,early_infected,FP,NA,NA
102,262832,289183,1.1002579594569917,0.5238680108330389,AS_A_I_22_5-20240718,AS_A_I_22_5-20240718_102,late_infected,FP,NA,NA
103,538835,512691,0.9514805088756298,0.487568543,AS_A_I_22_5-20240718,AS_A_I_22_5-20240718_103,early_infected,FP,NA,NA
104,902546,827078,0.916383209,0.4781836977285237,AS_A_I_22_5-20240718,AS_A_I_22_5-20240718_104,early_infected,FP,NA,NA
105,522340,486369,0.9311348929815828,0.4821697833567461,AS_A_I_22_5-20240718,AS_A_I_22_5-20240718_105,early_infected,FP,NA,NA
106,846113,833403,0.9849783657738388,0.4962161718018762,AS_A_I_22_5-20240718,AS_A_I_22_5-20240718_106,early_infected,FP,NA,NA
107,227264,320233,1.409079308645452,0.5849036615725748,AS_A_I_22_5-20240718,AS_A_I_22_5-20240718_107,late_infected,FP,NA,NA
108,409886,310114,0.7565859775644935,0.4307138888888889,AS_A_I_22_5-20240718,AS_A_I_22_5-20240718_108,early_infected,FP,NA,NA
109,694854,715147,1.0292046962383463,0.5071960941871673,AS_A_I_22_5-20240718,AS_A_I_22_5-20240718_109,late_infected,FP,NA,NA
110,238324,277168,1.1629882009365402,0.5376766273773405,AS_A_I_22_5-20240718,AS_A_I_22_5-20240718_110,late_infected,FP,NA,NA
111,249990,184071,0.7363134525381015,0.4240671242060447,AS_A_I_22_5-20240718,AS_A_I_22_5-20240718_111,early_infected,FP,NA,NA
112,709920,681365,0.9597771579896326,0.48973790416772983,AS_A_I_22_5-20240718,AS_A_I_22_5-20240718_112,early_infected,FP,NA,NA
113,435933,481010,1.1034035046670017,0.5245800447792284,AS_A_I_22_5-20240718,AS_A_I_22_5-20240718_113,late_infected,FP,NA,NA
114,196047,224981,1.1475870582054304,0.5343611351264049,AS_A_I_22_5-20240718,AS_A_I_22_5-20240718_114,late_infected,FP,NA,NA
115,611386,628720,1.028351974039314,0.5069889186892088,AS_A_I_22_5-20240718,AS_A_I_22_5-20240718_115,late_infected,FP,NA,NA
116,154144,112197,0.727871341,0.42125320547718903,AS_A_I_22_5-20240718,AS_A_I_22_5-20240718_116,early_infected,FP,NA,NA
117,451300,303994,0.6735962774207844,0.4024843306050359,AS_A_I_22_5-20240718,AS_A_I_22_5-20240718_117,early_infected,FP,NA,NA
118,400382,326249,0.8148443236708943,0.4489885512729294,AS_A_I_22_5-20240718,AS_A_I_22_5-20240718_118,early_infected,FP,NA,NA
119,511287,466876,0.9131388046244086,0.4772987733128323,AS_A_I_22_5-20240718,AS_A_I_22_5-20240718_119,early_infected,FP,NA,NA
120,351096,277506,0.7903992070544809,0.44146534691267286,AS_A_I_22_5-20240718,AS_A_I_22_5-20240718_120,early_infected,FP,NA,NA
121,365009,374811,1.0268541323638596,0.5066245843583574,AS_A_I_22_5-20240718,AS_A_I_22_5-20240718_121,late_infected,FP,NA,NA
122,712191,678821,0.9531445918300008,0.4880051358291661,AS_A_I_22_5-20240718,AS_A_I_22_5-20240718_122,early_infected,FP,NA,NA
123,141777,159572,1.1255140114405016,0.5295255667017312,AS_A_I_22_5-20240718,AS_A_I_22_5-20240718_123,late_infected,FP,NA,NA
124,304832,256246,0.8406138463153475,0.4567029896021587,AS_A_I_22_5-20240718,AS_A_I_22_5-20240718_124,early_infected,FP,NA,NA
125,159118,257046,1.6154426274840057,0.6176555396430253,AS_A_I_22_5-20240718,AS_A_I_22_5-20240718_125,late_infected,FP,NA,NA
126,133919,176891,1.320880532262039,0.5691290499018693,AS_A_I_22_5-20240718,AS_A_I_22_5-20240718_126,late_infected,FP,NA,NA
127,219607,184143,0.8385115228567396,0.4560817337461301,AS_A_I_22_5-20240718,AS_A_I_22_5-20240718_127,early_infected,FP,NA,NA
128,527528,544462,1.0321006657466525,0.5078983945745763,AS_A_I_22_5-20240718,AS_A_I_22_5-20240718_128,late_infected,FP,NA,NA
129,502542,528053,1.0507639162497862,0.5123768308598431,AS_A_I_22_5-20240718,AS_A_I_22_5-20240718_129,late_infected,FP,NA,NA
130,569614,504904,0.8863967528887984,0.4698888245706447,AS_A_I_22_5-20240718,AS_A_I_22_5-20240718_130,early_infected,FP,NA,NA
131,257264,231349,0.8992669009266745,0.47348105760591713,AS_A_I_22_5-20240718,AS_A_I_22_5-20240718_131,early_infected,FP,NA,NA
132,790449,811384,1.0264849471629416,0.5065347011829573,AS_A_I_22_5-20240718,AS_A_I_22_5-20240718_132,late_infected,FP,NA,NA
133,289585,277088,0.9568451404596232,0.4889733585330517,AS_A_I_22_5-20240718,AS_A_I_22_5-20240718_133,early_infected,FP,NA,NA
134,432305,388350,0.8983240998831843,0.47321956242269897,AS_A_I_22_5-20240718,AS_A_I_22_5-20240718_134,early_infected,FP,NA,NA
135,352866,358519,1.016020245645656,0.5039732353085882,AS_A_I_22_5-20240718,AS_A_I_22_5-20240718_135,late_infected,FP,NA,NA
136,405660,485748,1.1974264162106196,0.5449221905120888,AS_A_I_22_5-20240718,AS_A_I_22_5-20240718_136,late_infected,FP,NA,NA
137,137602,245504,1.7841601139518322,0.6408252546292671,AS_A_I_22_5-20240718,AS_A_I_22_5-20240718_137,late_infected,FP,NA,NA
138,285336,256282,0.8981761852692965,0.4731785132694999,AS_A_I_22_5-20240718,AS_A_I_22_5-20240718_138,early_infected,FP,NA,NA
139,547780,530379,0.968233597,0.4919302255047725,AS_A_I_22_5-20240718,AS_A_I_22_5-20240718_139,early_infected,FP,NA,NA
140,376515,311339,0.8268966707833685,0.45262366723170905,AS_A_I_22_5-20240718,AS_A_I_22_5-20240718_140,early_infected,FP,NA,NA
141,322876,369731,1.1451176302976995,0.5338250985046353,AS_A_I_22_5-20240718,AS_A_I_22_5-20240718_141,late_infected,FP,NA,NA
142,454347,411765,0.9062786812722434,0.47541772888494793,AS_A_I_22_5-20240718,AS_A_I_22_5-20240718_142,early_infected,FP,NA,NA
143,219575,236944,1.0791028122509394,0.5190233046160182,AS_A_I_22_5-20240718,AS_A_I_22_5-20240718_143,late_infected,FP,NA,NA
144,135889,109806,0.8080565755874279,0.44691996174118315,AS_A_I_22_5-20240718,AS_A_I_22_5-20240718_144,early_infected,FP,NA,NA
145,214469,265763,1.2391674321230577,0.5534054373719369,AS_A_I_22_5-20240718,AS_A_I_22_5-20240718_145,late_infected,FP,NA,NA
146,272771,201423,0.7384326046390562,0.4247691872946516,AS_A_I_22_5-20240718,AS_A_I_22_5-20240718_146,early_infected,FP,NA,NA
147,360401,403739,1.1202493888751697,0.5283573690684953,AS_A_I_22_5-20240718,AS_A_I_22_5-20240718_147,late_infected,FP,NA,NA
148,324394,343826,1.0599024642872557,0.5145401215168657,AS_A_I_22_5-20240718,AS_A_I_22_5-20240718_148,late_infected,FP,NA,NA
149,462322,414457,0.8964682623798997,0.472704068,AS_A_I_22_5-20240718,AS_A_I_22_5-20240718_149,early_infected,FP,NA,NA
150,427500,350351,0.8195345029239766,0.4504088829351637,AS_A_I_22_5-20240718,AS_A_I_22_5-20240718_150,early_infected,FP,NA,NA
151,414677,301540,0.7271683744215377,0.4210176524712482,AS_A_I_22_5-20240718,AS_A_I_22_5-20240718_151,early_infected,FP,NA,NA
152,1030822,1026756,0.9960555750653364,0.49901194511216584,AS_A_I_22_5-20240718,AS_A_I_22_5-20240718_152,early_infected,FP,NA,NA
153,453218,431422,0.9519083531545526,0.4876808645324652,AS_A_I_22_5-20240718,AS_A_I_22_5-20240718_153,early_infected,FP,NA,NA
154,285486,333463,1.1680537749661981,0.5387568281070008,AS_A_I_22_5-20240718,AS_A_I_22_5-20240718_154,late_infected,FP,NA,NA
155,523745,539992,1.0310208212011571,0.5076367560778651,AS_A_I_22_5-20240718,AS_A_I_22_5-20240718_155,late_infected,FP,NA,NA
156,294739,298104,1.0114168806978376,0.5028380195093811,AS_A_I_22_5-20240718,AS_A_I_22_5-20240718_156,late_infected,FP,NA,NA
157,626324,543776,0.8682024000357642,0.46472609178702673,AS_A_I_22_5-20240718,AS_A_I_22_5-20240718_157,early_infected,FP,NA,NA
158,325365,338277,1.0396846618413167,0.5097281365555525,AS_A_I_22_5-20240718,AS_A_I_22_5-20240718_158,late_infected,FP,NA,NA
159,205818,190109,0.9236752859322314,0.48016174698871256,AS_A_I_22_5-20240718,AS_A_I_22_5-20240718_159,early_infected,FP,NA,NA
160,381622,356314,0.9336830685861928,0.4828521714620238,AS_A_I_22_5-20240718,AS_A_I_22_5-20240718_160,early_infected,FP,NA,NA
161,406036,381141,0.9386877025682452,0.48418716502133574,AS_A_I_22_5-20240718,AS_A_I_22_5-20240718_161,early_infected,FP,NA,NA
162,272592,262499,0.9629739684216704,0.4905688938890768,AS_A_I_22_5-20240718,AS_A_I_22_5-20240718_162,early_infected,FP,NA,NA
163,162186,227236,1.401082707508663,0.5835212186265799,AS_A_I_22_5-20240718,AS_A_I_22_5-20240718_163,late_infected,FP,NA,NA
164,248795,345741,1.389662171667437,0.5815308072177294,AS_A_I_22_5-20240718,AS_A_I_22_5-20240718_164,late_infected,FP,NA,NA
165,121002,192848,1.5937587808465976,0.6144591365301896,AS_A_I_22_5-20240718,AS_A_I_22_5-20240718_165,late_infected,FP,NA,NA
166,186634,147963,0.7927976681633572,0.442212572,AS_A_I_22_5-20240718,AS_A_I_22_5-20240718_166,early_infected,FP,NA,NA
167,159340,211382,1.3266097652817874,0.5701900615555592,AS_A_I_22_5-20240718,AS_A_I_22_5-20240718_167,late_infected,FP,NA,NA
168,78919,110019,1.3940749375942425,0.5823021308577417,AS_A_I_22_5-20240718,AS_A_I_22_5-20240718_168,late_infected,FP,NA,NA
169,172449,196977,1.1422333559487152,0.533197447,AS_A_I_22_5-20240718,AS_A_I_22_5-20240718_169,late_infected,FP,NA,NA
170,383513,431990,1.1264024948306837,0.5297221469448917,AS_A_I_22_5-20240718,AS_A_I_22_5-20240718_170,late_infected,FP,NA,NA
171,727516,802624,1.103238966565684,0.5245428522880259,AS_A_I_22_5-20240718,AS_A_I_22_5-20240718_171,late_infected,FP,NA,NA
172,463412,464916,1.003245492132271,0.5008100585138011,AS_A_I_22_5-20240718,AS_A_I_22_5-20240718_172,late_infected,FP,NA,NA
173,151508,210055,1.3864284394223407,0.58096376,AS_A_I_22_5-20240718,AS_A_I_22_5-20240718_173,late_infected,FP,NA,NA
174,169795,190175,1.1200270914926824,0.5283079145484346,AS_A_I_22_5-20240718,AS_A_I_22_5-20240718_174,late_infected,FP,NA,NA
175,418037,507029,1.2128806780261077,0.5481003517586853,AS_A_I_22_5-20240718,AS_A_I_22_5-20240718_175,late_infected,FP,NA,NA
1,120880,555077,4.591967240238253,0.8211720568024298,AS_B_I_15_4-20240724,AS_B_I_15_4-20240724_1,dead,TP,AS_B_I_15_4-20240724_9,AS_B_I_15_4-20240724_9
2,480292,1221288,2.5428031280970744,0.7177376320831227,AS_B_I_15_4-20240724,AS_B_I_15_4-20240724_2,late_infected,FP,NA/26,NA
3,209577,692733,3.3053865643653646,0.7677328190976493,AS_B_I_15_4-20240724,AS_B_I_15_4-20240724_3,late_infected,FP,NA/26,NA
4,62332,253101,4.060530706539177,0.8023922671375537,AS_B_I_15_4-20240724,AS_B_I_15_4-20240724_4,dead,FP,NA,NA
5,82884,398991,4.813848269871145,0.8279968871595331,AS_B_I_15_4-20240724,AS_B_I_15_4-20240724_5,dead,TP,AS_B_I_15_4-20240724_21,AS_B_I_15_4-20240724_21
6,151790,964239,6.3524540483562815,0.8639909894814561,AS_B_I_15_4-20240724,AS_B_I_15_4-20240724_6,dead,TP,AS_B_I_15_4-20240724_20,AS_B_I_15_4-20240724_20
7,353519,946814,2.678254916991732,0.7281319477395406,AS_B_I_15_4-20240724,AS_B_I_15_4-20240724_7,late_infected,FP,NA/26,NA
8,182124,419526,2.3035184819134216,0.6972924457741212,AS_B_I_15_4-20240724,AS_B_I_15_4-20240724_8,late_infected,TP,AS_B_I_15_4-20240724_7,AS_B_I_15_4-20240724_7
9,47401,455962,9.619248539060358,0.9058313781505594,AS_B_I_15_4-20240724,AS_B_I_15_4-20240724_9,dead,TP,AS_B_I_15_4-20240724_10,AS_B_I_15_4-20240724_10
10,55061,354541,6.439058498755926,0.8655743868438143,AS_B_I_15_4-20240724,AS_B_I_15_4-20240724_10,dead,TP,AS_B_I_15_4-20240724_25,AS_B_I_15_4-20240724_25
